product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,failure_type,Temperature Difference,wear_torque_ratio,risk_level,equipment_age_years,maintenance_date
M19733,M,303.7,312.4,1474,38.8,139,0,No Failure,8.699999999999989,3.582474226804124,Low Risk,12,2024-07-22 01:00:00
L52054,L,303.8,312.5,1619,30.9,142,0,No Failure,8.699999999999989,4.5954692556634305,Low Risk,1,2024-07-22 02:00:00
L52055,L,303.7,312.4,1702,31.2,144,0,No Failure,8.699999999999989,4.615384615384616,Low Risk,12,2024-07-22 03:00:00
M19736,M,303.7,312.4,1540,37.4,146,0,No Failure,8.699999999999989,3.9037433155080214,Low Risk,8,2024-07-22 04:00:00
M19737,M,303.7,312.4,1546,33.7,149,0,No Failure,8.699999999999989,4.421364985163204,Low Risk,9,2024-07-22 05:00:00
L52058,L,303.7,312.4,1348,51.0,152,0,No Failure,8.699999999999989,2.980392156862745,Low Risk,1,2024-07-22 06:00:00
H34293,H,303.7,312.5,1520,35.6,154,0,No Failure,8.800000000000011,4.325842696629214,Low Risk,8,2024-07-22 07:00:00
M19740,M,303.8,312.6,1527,41.9,159,0,No Failure,8.800000000000011,3.7947494033412887,Low Risk,4,2024-07-22 08:00:00
M19741,M,303.8,312.6,1406,47.1,162,0,No Failure,8.800000000000011,3.4394904458598723,Low Risk,7,2024-07-22 09:00:00
L52062,L,303.7,312.5,1462,46.2,165,0,No Failure,8.800000000000011,3.571428571428571,Low Risk,2,2024-07-22 10:00:00
M19743,M,303.8,312.6,1684,29.3,167,0,No Failure,8.800000000000011,5.699658703071672,Low Risk,13,2024-07-22 11:00:00
H34298,H,303.8,312.5,1655,28.0,170,0,No Failure,8.699999999999989,6.071428571428571,Low Risk,2,2024-07-22 12:00:00
H34299,H,303.8,312.5,1748,25.1,175,0,No Failure,8.699999999999989,6.972111553784861,Low Risk,7,2024-07-22 13:00:00
L52066,L,303.8,312.5,1372,45.7,180,0,No Failure,8.699999999999989,3.9387308533916845,Low Risk,9,2024-07-22 14:00:00
L52067,L,303.7,312.5,1481,33.3,182,0,No Failure,8.800000000000011,5.465465465465466,Low Risk,5,2024-07-22 15:00:00
L52068,L,303.7,312.4,1512,39.2,184,0,No Failure,8.699999999999989,4.693877551020408,Low Risk,5,2024-07-22 16:00:00
L52069,L,303.7,312.5,1632,36.6,186,0,No Failure,8.800000000000011,5.081967213114754,Low Risk,10,2024-07-22 17:00:00
L52070,L,303.7,312.4,1525,43.9,188,0,No Failure,8.699999999999989,4.28246013667426,Low Risk,5,2024-07-22 18:00:00
M19751,M,303.7,312.3,1756,26.4,190,0,No Failure,8.600000000000023,7.196969696969697,Low Risk,12,2024-07-22 19:00:00
L52072,L,303.7,312.3,1922,23.1,193,0,No Failure,8.600000000000023,8.354978354978355,Low Risk,9,2024-07-22 20:00:00
M19753,M,303.8,312.5,1448,44.3,195,0,No Failure,8.699999999999989,4.401805869074493,Low Risk,14,2024-07-22 21:00:00
H34308,H,303.8,312.5,1447,46.6,198,0,No Failure,8.699999999999989,4.24892703862661,Low Risk,3,2024-07-22 22:00:00
M19755,M,303.8,312.4,1597,33.4,203,0,No Failure,8.599999999999966,6.077844311377246,Low Risk,14,2024-07-22 23:00:00
M19756,M,303.7,312.4,1642,32.3,206,0,No Failure,8.699999999999989,6.377708978328174,Low Risk,9,2024-07-23 00:00:00
H34311,H,303.8,312.5,1525,38.0,209,0,No Failure,8.699999999999989,5.5,Low Risk,2,2024-07-23 01:00:00
H34312,H,303.6,312.4,1460,53.7,214,0,No Failure,8.799999999999955,3.9851024208566104,Low Risk,1,2024-07-23 02:00:00
L52079,L,303.6,312.3,2168,17.7,219,0,No Failure,8.699999999999989,12.372881355932204,Low Risk,5,2024-07-23 03:00:00
L52080,L,303.6,312.4,1388,41.9,221,0,No Failure,8.799999999999955,5.274463007159905,Low Risk,7,2024-07-23 04:00:00
M19761,M,303.6,312.3,1630,32.4,223,0,No Failure,8.699999999999989,6.882716049382716,Low Risk,4,2024-07-23 05:00:00
L52082,L,303.6,312.3,1616,29.3,226,0,No Failure,8.699999999999989,7.713310580204778,Low Risk,1,2024-07-23 06:00:00
L52083,L,303.6,312.4,2232,16.8,0,0,No Failure,8.799999999999955,0.0,Low Risk,9,2024-07-23 07:00:00
H34318,H,303.6,312.4,1480,50.7,2,0,No Failure,8.799999999999955,0.03944773175542406,Low Risk,10,2024-07-23 08:00:00
L52085,L,303.6,312.4,1363,53.1,7,0,No Failure,8.799999999999955,0.1318267419962335,Low Risk,14,2024-07-23 09:00:00
H34320,H,303.6,312.4,1436,45.6,9,0,No Failure,8.799999999999955,0.19736842105263158,Low Risk,9,2024-07-23 10:00:00
M19767,M,303.6,312.5,1607,33.7,14,0,No Failure,8.899999999999977,0.4154302670623145,Low Risk,12,2024-07-23 11:00:00
M19768,M,303.6,312.5,1459,48.2,17,0,No Failure,8.899999999999977,0.3526970954356846,Low Risk,4,2024-07-23 12:00:00
L52089,L,303.5,312.4,1481,43.7,20,0,No Failure,8.899999999999977,0.45766590389016015,Low Risk,13,2024-07-23 13:00:00
M19770,M,303.5,312.4,1606,31.7,22,0,No Failure,8.899999999999977,0.694006309148265,Low Risk,11,2024-07-23 14:00:00
L52091,L,303.5,312.3,1681,29.8,25,0,No Failure,8.800000000000011,0.8389261744966443,Low Risk,10,2024-07-23 15:00:00
L52092,L,303.5,312.2,1511,37.1,27,0,No Failure,8.699999999999989,0.7277628032345013,Low Risk,10,2024-07-23 16:00:00
M19773,M,303.5,312.3,1593,35.2,29,0,No Failure,8.800000000000011,0.8238636363636362,Low Risk,10,2024-07-23 17:00:00
M19774,M,303.5,312.3,1532,41.7,32,0,No Failure,8.800000000000011,0.7673860911270983,Low Risk,10,2024-07-23 18:00:00
H34329,H,303.5,312.3,1386,49.0,35,0,No Failure,8.800000000000011,0.7142857142857143,Low Risk,9,2024-07-23 19:00:00
H34330,H,303.4,312.3,1769,27.9,40,0,No Failure,8.900000000000034,1.4336917562724014,Low Risk,11,2024-07-23 20:00:00
M19777,M,303.4,312.2,1561,38.2,45,0,No Failure,8.800000000000011,1.1780104712041883,Low Risk,12,2024-07-23 21:00:00
L52098,L,303.3,312.2,1457,40.7,48,0,No Failure,8.899999999999977,1.1793611793611793,Low Risk,7,2024-07-23 22:00:00
L52099,L,303.3,312.2,1506,40.0,50,0,No Failure,8.899999999999977,1.25,Low Risk,11,2024-07-23 23:00:00
L52100,L,303.4,312.2,1337,69.4,52,1,Power Failure,8.800000000000011,0.7492795389048991,High Risk,6,2024-07-24 00:00:00
L52101,L,303.4,312.3,1287,54.8,54,0,No Failure,8.900000000000034,0.9854014598540146,Low Risk,7,2024-07-24 01:00:00
M19782,M,303.4,312.2,1615,35.7,56,0,No Failure,8.800000000000011,1.5686274509803921,Low Risk,3,2024-07-24 02:00:00
M19783,M,303.4,312.2,1972,23.5,59,0,No Failure,8.800000000000011,2.5106382978723403,Low Risk,5,2024-07-24 03:00:00
H34338,H,303.4,312.3,1522,42.1,62,0,No Failure,8.900000000000034,1.4726840855106889,Low Risk,13,2024-07-24 04:00:00
L52105,L,303.4,312.3,1680,30.6,67,0,No Failure,8.900000000000034,2.1895424836601305,Low Risk,6,2024-07-24 05:00:00
L52106,L,303.4,312.3,1502,36.0,69,0,No Failure,8.900000000000034,1.9166666666666667,Low Risk,5,2024-07-24 06:00:00
M19787,M,303.5,312.3,1543,33.3,71,0,No Failure,8.800000000000011,2.1321321321321323,Low Risk,11,2024-07-24 07:00:00
L52108,L,303.5,312.3,1584,35.2,74,0,No Failure,8.800000000000011,2.102272727272727,Low Risk,11,2024-07-24 08:00:00
L52109,L,303.5,312.4,1340,44.5,76,0,No Failure,8.899999999999977,1.7078651685393258,Low Risk,3,2024-07-24 09:00:00
L52110,L,303.4,312.3,1663,33.9,78,0,No Failure,8.900000000000034,2.3008849557522124,Low Risk,7,2024-07-24 10:00:00
M19791,M,303.3,312.1,1693,30.0,80,0,No Failure,8.800000000000011,2.6666666666666665,Low Risk,11,2024-07-24 11:00:00
L52112,L,303.3,312.1,1418,44.7,83,0,No Failure,8.800000000000011,1.8568232662192392,Low Risk,11,2024-07-24 12:00:00
H34347,H,303.4,312.2,1554,36.8,85,0,No Failure,8.800000000000011,2.3097826086956523,Low Risk,9,2024-07-24 13:00:00
L52114,L,303.4,312.2,1580,35.8,90,0,No Failure,8.800000000000011,2.5139664804469275,Low Risk,4,2024-07-24 14:00:00
L52115,L,303.4,312.3,1479,42.8,92,0,No Failure,8.900000000000034,2.149532710280374,Low Risk,10,2024-07-24 15:00:00
L52116,L,303.5,312.4,1284,70.6,94,1,Power Failure,8.899999999999977,1.331444759206799,High Risk,12,2024-07-24 16:00:00
L52117,L,303.4,312.3,1540,38.7,96,0,No Failure,8.900000000000034,2.4806201550387597,Low Risk,11,2024-07-24 17:00:00
M19798,M,303.5,312.4,1606,30.1,98,0,No Failure,8.899999999999977,3.255813953488372,Low Risk,7,2024-07-24 18:00:00
L52119,L,303.6,312.5,1286,62.4,101,0,No Failure,8.899999999999977,1.6185897435897436,Low Risk,9,2024-07-24 19:00:00
L52120,L,303.6,312.6,1502,39.5,103,0,No Failure,9.0,2.607594936708861,Low Risk,6,2024-07-24 20:00:00
M19801,M,303.6,312.7,1699,31.5,105,0,No Failure,9.099999999999966,3.3333333333333335,Low Risk,7,2024-07-24 21:00:00
L52122,L,303.5,312.6,1602,34.2,108,0,No Failure,9.100000000000023,3.157894736842105,Low Risk,4,2024-07-24 22:00:00
H34357,H,303.6,312.6,1436,42.0,110,0,No Failure,9.0,2.619047619047619,Low Risk,2,2024-07-24 23:00:00
M19804,M,303.6,312.7,1765,27.5,115,0,No Failure,9.099999999999966,4.181818181818182,Low Risk,9,2024-07-25 00:00:00
L52125,L,303.6,312.7,1418,44.1,118,0,No Failure,9.099999999999966,2.675736961451247,Low Risk,13,2024-07-25 01:00:00
M19806,M,303.7,312.7,1669,31.7,120,0,No Failure,9.0,3.7854889589905363,Low Risk,9,2024-07-25 02:00:00
L52127,L,303.7,312.7,1395,53.9,123,0,No Failure,9.0,2.282003710575139,Low Risk,14,2024-07-25 03:00:00
M19808,M,303.8,312.7,1500,41.7,125,0,No Failure,8.899999999999977,2.997601918465228,Low Risk,5,2024-07-25 04:00:00
M19809,M,303.8,312.7,1555,33.4,128,0,No Failure,8.899999999999977,3.8323353293413174,Low Risk,4,2024-07-25 05:00:00
M19810,M,303.8,312.7,1919,20.2,131,0,No Failure,8.899999999999977,6.485148514851486,Low Risk,8,2024-07-25 06:00:00
L52131,L,303.8,312.7,1596,36.6,134,0,No Failure,8.899999999999977,3.66120218579235,Low Risk,11,2024-07-25 07:00:00
M19812,M,303.8,312.7,1374,53.6,136,0,No Failure,8.899999999999977,2.5373134328358207,Low Risk,14,2024-07-25 08:00:00
L52133,L,303.7,312.5,1670,26.1,139,0,No Failure,8.800000000000011,5.325670498084291,Low Risk,9,2024-07-25 09:00:00
L52134,L,303.7,312.6,1702,29.1,141,0,No Failure,8.900000000000034,4.845360824742268,Low Risk,12,2024-07-25 10:00:00
M19815,M,303.8,312.5,1366,45.1,143,0,No Failure,8.699999999999989,3.170731707317073,Low Risk,6,2024-07-25 11:00:00
M19816,M,303.8,312.5,2344,15.2,146,0,No Failure,8.699999999999989,9.605263157894738,Low Risk,5,2024-07-25 12:00:00
M19817,M,303.8,312.6,1768,23.9,149,0,No Failure,8.800000000000011,6.2343096234309625,Low Risk,12,2024-07-25 13:00:00
L52138,L,303.8,312.5,1523,47.0,152,0,No Failure,8.699999999999989,3.234042553191489,Low Risk,1,2024-07-25 14:00:00
L52139,L,303.8,312.6,1735,25.9,154,0,No Failure,8.800000000000011,5.9459459459459465,Low Risk,14,2024-07-25 15:00:00
L52140,L,303.9,312.7,1339,62.3,156,0,No Failure,8.800000000000011,2.504012841091493,Low Risk,8,2024-07-25 16:00:00
L52141,L,303.9,312.7,1800,24.3,158,0,No Failure,8.800000000000011,6.502057613168724,Low Risk,6,2024-07-25 17:00:00
M19822,M,304.0,312.7,1456,51.2,160,0,No Failure,8.699999999999989,3.125,Low Risk,8,2024-07-25 18:00:00
L52143,L,303.9,312.7,1789,24.4,163,0,No Failure,8.800000000000011,6.680327868852459,Low Risk,1,2024-07-25 19:00:00
L52144,L,303.9,312.7,1602,33.9,165,0,No Failure,8.800000000000011,4.867256637168142,Low Risk,6,2024-07-25 20:00:00
M19825,M,303.8,312.7,1364,49.3,167,0,No Failure,8.899999999999977,3.3874239350912783,Low Risk,7,2024-07-25 21:00:00
L52146,L,303.8,312.6,1793,28.1,170,0,No Failure,8.800000000000011,6.049822064056939,Low Risk,6,2024-07-25 22:00:00
L52147,L,303.9,312.6,1426,53.4,172,0,No Failure,8.700000000000045,3.2209737827715355,Low Risk,7,2024-07-25 23:00:00
M19828,M,303.9,312.7,1485,43.3,174,0,No Failure,8.800000000000011,4.018475750577368,Low Risk,5,2024-07-26 00:00:00
L52149,L,303.9,312.7,1528,38.4,177,0,No Failure,8.800000000000011,4.609375,Low Risk,12,2024-07-26 01:00:00
L52150,L,303.8,312.6,1565,36.0,179,0,No Failure,8.800000000000011,4.972222222222222,Low Risk,2,2024-07-26 02:00:00
L52151,L,303.8,312.7,1838,27.8,181,0,No Failure,8.899999999999977,6.510791366906474,Low Risk,10,2024-07-26 03:00:00
H34386,H,303.8,312.6,1811,24.9,183,0,No Failure,8.800000000000011,7.349397590361447,Low Risk,1,2024-07-26 04:00:00
L52153,L,303.8,312.7,1461,38.2,188,0,No Failure,8.899999999999977,4.921465968586387,Low Risk,1,2024-07-26 05:00:00
L52154,L,303.8,312.7,1414,41.7,190,0,No Failure,8.899999999999977,4.556354916067146,Low Risk,3,2024-07-26 06:00:00
L52155,L,303.7,312.7,1426,45.5,192,0,No Failure,9.0,4.21978021978022,Low Risk,2,2024-07-26 07:00:00
L52156,L,303.7,312.7,1359,56.8,194,1,Overstrain Failure,9.0,3.415492957746479,High Risk,12,2024-07-26 08:00:00
L52157,L,303.7,312.7,1540,44.8,196,0,No Failure,9.0,4.375,Low Risk,8,2024-07-26 09:00:00
L52158,L,303.6,312.7,1429,47.7,198,0,No Failure,9.099999999999966,4.150943396226415,Low Risk,2,2024-07-26 10:00:00
M19839,M,303.7,312.7,1612,36.3,200,0,No Failure,9.0,5.5096418732782375,Low Risk,13,2024-07-26 11:00:00
M19840,M,303.7,312.8,1685,31.8,203,0,No Failure,9.100000000000023,6.383647798742138,Low Risk,6,2024-07-26 12:00:00
M19841,M,303.7,312.8,1558,37.7,206,0,No Failure,9.100000000000023,5.464190981432361,Low Risk,14,2024-07-26 13:00:00
L52162,L,303.7,313.0,1811,24.3,209,0,No Failure,9.300000000000011,8.60082304526749,Low Risk,8,2024-07-26 14:00:00
L52163,L,303.8,313.1,1869,25.8,211,0,No Failure,9.300000000000011,8.178294573643411,Low Risk,2,2024-07-26 15:00:00
L52164,L,303.8,313.1,1256,58.7,213,1,Overstrain Failure,9.300000000000011,3.6286201022146507,High Risk,14,2024-07-26 16:00:00
M19845,M,303.8,313.0,1789,23.5,215,0,No Failure,9.199999999999989,9.148936170212766,Low Risk,12,2024-07-26 17:00:00
L52166,L,303.7,312.9,1502,40.5,0,0,No Failure,9.199999999999989,0.0,Low Risk,2,2024-07-26 18:00:00
M19847,M,303.7,313.0,1303,54.4,2,0,No Failure,9.300000000000011,0.03676470588235294,Low Risk,2,2024-07-26 19:00:00
L52168,L,303.8,313.1,2497,13.0,5,1,Power Failure,9.300000000000011,0.38461538461538464,High Risk,4,2024-07-26 20:00:00
L52169,L,303.9,313.2,1499,37.4,7,0,No Failure,9.300000000000011,0.18716577540106952,Low Risk,14,2024-07-26 21:00:00
L52170,L,303.9,313.2,1393,46.5,9,0,No Failure,9.300000000000011,0.1935483870967742,Low Risk,14,2024-07-26 22:00:00
M19851,M,303.9,313.0,1475,41.0,11,0,No Failure,9.100000000000023,0.2682926829268293,Low Risk,5,2024-07-26 23:00:00
L52172,L,303.8,312.9,1573,34.6,14,0,No Failure,9.099999999999966,0.40462427745664736,Low Risk,9,2024-07-27 00:00:00
L52173,L,303.8,312.9,1819,23.7,16,0,No Failure,9.099999999999966,0.6751054852320675,Low Risk,5,2024-07-27 01:00:00
M19854,M,303.5,312.6,1642,29.4,18,0,No Failure,9.100000000000023,0.6122448979591837,Low Risk,10,2024-07-27 02:00:00
L52175,L,303.6,312.6,1540,39.8,21,0,No Failure,9.0,0.5276381909547739,Low Risk,3,2024-07-27 03:00:00
M19856,M,303.6,312.8,1400,43.2,23,0,No Failure,9.199999999999989,0.5324074074074073,Low Risk,2,2024-07-27 04:00:00
M19857,M,303.6,312.8,2659,11.4,26,1,Power Failure,9.199999999999989,2.280701754385965,High Risk,8,2024-07-27 05:00:00
M19858,M,303.6,312.8,1825,25.2,29,0,No Failure,9.199999999999989,1.150793650793651,Low Risk,1,2024-07-27 06:00:00
M19859,M,303.7,312.9,1532,41.3,32,0,No Failure,9.199999999999989,0.7748184019370461,Low Risk,13,2024-07-27 07:00:00
L52180,L,303.7,312.8,1832,23.6,35,0,No Failure,9.100000000000023,1.483050847457627,Low Risk,1,2024-07-27 08:00:00
M19861,M,303.6,312.7,2174,17.6,37,0,No Failure,9.099999999999966,2.102272727272727,Low Risk,14,2024-07-27 09:00:00
L52182,L,303.7,312.8,1627,31.7,40,0,No Failure,9.100000000000023,1.2618296529968454,Low Risk,5,2024-07-27 10:00:00
L52183,L,303.7,312.8,1437,51.3,42,0,No Failure,9.100000000000023,0.8187134502923977,Low Risk,4,2024-07-27 11:00:00
L52184,L,303.7,312.8,1364,46.3,44,0,No Failure,9.100000000000023,0.9503239740820735,Low Risk,11,2024-07-27 12:00:00
M19865,M,303.7,312.9,1444,52.7,46,0,No Failure,9.199999999999989,0.8728652751423149,Low Risk,6,2024-07-27 13:00:00
M19866,M,303.7,312.8,1366,47.3,49,0,No Failure,9.100000000000023,1.0359408033826638,Low Risk,13,2024-07-27 14:00:00
L52187,L,303.8,312.9,1442,48.3,52,0,No Failure,9.099999999999966,1.0766045548654244,Low Risk,9,2024-07-27 15:00:00
H34422,H,303.7,312.8,1488,42.8,54,0,No Failure,9.100000000000023,1.2616822429906542,Low Risk,10,2024-07-27 16:00:00
L52189,L,303.7,312.8,1523,40.7,59,0,No Failure,9.100000000000023,1.4496314496314495,Low Risk,13,2024-07-27 17:00:00
L52190,L,303.7,312.8,1543,38.3,61,0,No Failure,9.100000000000023,1.5926892950391647,Low Risk,2,2024-07-27 18:00:00
M19871,M,303.7,312.8,1634,33.8,63,0,No Failure,9.100000000000023,1.8639053254437872,Low Risk,13,2024-07-27 19:00:00
M19872,M,303.8,312.9,1815,27.8,66,0,No Failure,9.099999999999966,2.3741007194244603,Low Risk,3,2024-07-27 20:00:00
M19873,M,303.8,312.9,1594,35.2,69,0,No Failure,9.099999999999966,1.9602272727272725,Low Risk,6,2024-07-27 21:00:00
L52194,L,303.8,313.0,1452,38.6,72,0,No Failure,9.199999999999989,1.8652849740932642,Low Risk,14,2024-07-27 22:00:00
L52195,L,303.9,313.0,1759,28.4,74,0,No Failure,9.100000000000023,2.6056338028169015,Low Risk,5,2024-07-27 23:00:00
L52196,L,303.9,313.0,1408,47.5,76,0,No Failure,9.100000000000023,1.6,Low Risk,7,2024-07-28 00:00:00
L52197,L,303.9,313.0,1483,45.0,78,0,No Failure,9.100000000000023,1.7333333333333334,Low Risk,13,2024-07-28 01:00:00
M19878,M,303.9,313.0,1620,36.6,80,0,No Failure,9.100000000000023,2.1857923497267757,Low Risk,9,2024-07-28 02:00:00
M19879,M,304.0,313.1,1466,39.5,83,0,No Failure,9.100000000000023,2.1012658227848102,Low Risk,7,2024-07-28 03:00:00
L52200,L,304.1,313.1,1556,36.3,86,0,No Failure,9.0,2.3691460055096423,Low Risk,6,2024-07-28 04:00:00
L52201,L,304.0,313.0,1350,61.1,88,0,No Failure,9.0,1.4402618657937807,Low Risk,10,2024-07-28 05:00:00
L52202,L,304.0,313.1,1404,47.1,90,0,No Failure,9.100000000000023,1.910828025477707,Low Risk,13,2024-07-28 06:00:00
M19883,M,304.0,313.0,1575,34.5,92,0,No Failure,9.0,2.6666666666666665,Low Risk,2,2024-07-28 07:00:00
L52204,L,303.9,313.1,1639,29.0,95,0,No Failure,9.200000000000045,3.2758620689655173,Low Risk,5,2024-07-28 08:00:00
M19885,M,303.9,313.1,1473,42.8,97,0,No Failure,9.200000000000045,2.266355140186916,Low Risk,12,2024-07-28 09:00:00
L52206,L,303.9,313.2,1481,40.0,100,0,No Failure,9.300000000000011,2.5,Low Risk,8,2024-07-28 10:00:00
L52207,L,304.0,313.3,1294,54.6,102,0,No Failure,9.300000000000011,1.8681318681318682,Low Risk,7,2024-07-28 11:00:00
M19888,M,303.9,313.2,1630,29.3,104,0,No Failure,9.300000000000011,3.5494880546075085,Low Risk,6,2024-07-28 12:00:00
M19889,M,303.9,313.2,1624,39.8,107,0,No Failure,9.300000000000011,2.6884422110552766,Low Risk,1,2024-07-28 13:00:00
M19890,M,303.9,313.1,1437,48.3,110,0,No Failure,9.200000000000045,2.277432712215321,Low Risk,13,2024-07-28 14:00:00
M19891,M,303.8,313.0,1514,45.0,113,0,No Failure,9.199999999999989,2.511111111111111,Low Risk,5,2024-07-28 15:00:00
M19892,M,304.0,313.1,1694,31.4,116,0,No Failure,9.100000000000023,3.694267515923567,Low Risk,8,2024-07-28 16:00:00
L52213,L,304.0,313.1,1564,50.9,119,0,No Failure,9.100000000000023,2.337917485265226,Low Risk,7,2024-07-28 17:00:00
M19894,M,303.9,313.1,1514,41.1,121,0,No Failure,9.200000000000045,2.944038929440389,Low Risk,13,2024-07-28 18:00:00
M19895,M,304.0,313.2,1500,40.6,124,0,No Failure,9.199999999999989,3.0541871921182264,Low Risk,4,2024-07-28 19:00:00
L52216,L,304.0,313.2,1615,37.8,127,0,No Failure,9.199999999999989,3.35978835978836,Low Risk,6,2024-07-28 20:00:00
M19897,M,304.1,313.2,1586,41.1,129,0,No Failure,9.099999999999966,3.1386861313868613,Low Risk,12,2024-07-28 21:00:00
L52218,L,304.1,313.3,1732,28.5,132,0,No Failure,9.199999999999989,4.631578947368421,Low Risk,1,2024-07-28 22:00:00
H34453,H,304.1,313.3,1689,32.5,134,0,No Failure,9.199999999999989,4.123076923076923,Low Risk,10,2024-07-28 23:00:00
H34454,H,304.1,313.2,1586,34.6,139,0,No Failure,9.099999999999966,4.017341040462427,Low Risk,9,2024-07-29 00:00:00
L52221,L,304.0,313.2,1314,47.1,144,0,No Failure,9.199999999999989,3.057324840764331,Low Risk,13,2024-07-29 01:00:00
L52222,L,304.1,313.2,1569,35.8,146,0,No Failure,9.099999999999966,4.078212290502794,Low Risk,7,2024-07-29 02:00:00
L52223,L,304.1,313.2,1468,39.4,148,0,No Failure,9.099999999999966,3.7563451776649748,Low Risk,10,2024-07-29 03:00:00
L52224,L,304.1,313.2,1412,47.5,150,0,No Failure,9.099999999999966,3.1578947368421053,Low Risk,2,2024-07-29 04:00:00
M19905,M,304.1,313.2,1510,46.9,152,0,No Failure,9.099999999999966,3.2409381663113006,Low Risk,11,2024-07-29 05:00:00
M19906,M,304.1,313.2,1410,42.4,155,0,No Failure,9.099999999999966,3.655660377358491,Low Risk,13,2024-07-29 06:00:00
M19907,M,304.1,313.3,1680,29.3,158,0,No Failure,9.199999999999989,5.392491467576792,Low Risk,11,2024-07-29 07:00:00
H34462,H,304.0,313.2,1271,68.6,161,1,Power Failure,9.199999999999989,2.3469387755102042,High Risk,2,2024-07-29 08:00:00
H34463,H,304.0,313.1,1472,45.5,166,0,No Failure,9.100000000000023,3.6483516483516483,Low Risk,12,2024-07-29 09:00:00
H34464,H,304.0,313.0,1701,30.4,171,0,No Failure,9.0,5.625,Low Risk,4,2024-07-29 10:00:00
L52231,L,303.9,313.0,1480,39.9,176,0,No Failure,9.100000000000023,4.4110275689223055,Low Risk,14,2024-07-29 11:00:00
L52232,L,303.9,313.0,1433,48.4,178,0,No Failure,9.100000000000023,3.677685950413223,Low Risk,12,2024-07-29 12:00:00
L52233,L,303.8,312.9,1514,34.3,180,0,No Failure,9.099999999999966,5.247813411078718,Low Risk,3,2024-07-29 13:00:00
L52234,L,303.8,312.9,1619,35.7,182,0,No Failure,9.099999999999966,5.098039215686274,Low Risk,10,2024-07-29 14:00:00
H34469,H,303.8,312.9,1378,45.6,184,0,No Failure,9.099999999999966,4.035087719298246,Low Risk,6,2024-07-29 15:00:00
M19916,M,303.9,312.9,1430,53.5,189,0,No Failure,9.0,3.532710280373832,Low Risk,11,2024-07-29 16:00:00
L52237,L,303.8,312.9,1367,49.9,192,0,No Failure,9.099999999999966,3.8476953907815634,Low Risk,8,2024-07-29 17:00:00
L52238,L,303.9,312.9,1526,42.5,194,0,No Failure,9.0,4.564705882352941,Low Risk,2,2024-07-29 18:00:00
L52239,L,303.9,312.8,1419,47.9,196,0,No Failure,8.900000000000034,4.091858037578288,Low Risk,8,2024-07-29 19:00:00
L52240,L,304.0,312.8,1542,42.7,198,0,No Failure,8.800000000000011,4.6370023419203745,Low Risk,7,2024-07-29 20:00:00
L52241,L,304.0,312.9,1363,62.5,200,1,Overstrain Failure,8.899999999999977,3.2,High Risk,2,2024-07-29 21:00:00
L52242,L,304.0,312.9,1313,53.9,202,0,No Failure,8.899999999999977,3.7476808905380334,Low Risk,8,2024-07-29 22:00:00
H34477,H,304.0,312.9,1495,46.6,0,0,No Failure,8.899999999999977,0.0,Low Risk,8,2024-07-29 23:00:00
L52244,L,304.0,313.0,1407,42.1,5,0,No Failure,9.0,0.1187648456057007,Low Risk,13,2024-07-30 00:00:00
L52245,L,304.1,313.0,1566,37.2,7,0,No Failure,8.899999999999977,0.1881720430107527,Low Risk,10,2024-07-30 01:00:00
L52246,L,304.1,313.1,1550,30.9,9,0,No Failure,9.0,0.29126213592233013,Low Risk,11,2024-07-30 02:00:00
M19927,M,304.2,313.2,1396,50.5,11,0,No Failure,9.0,0.21782178217821782,Low Risk,2,2024-07-30 03:00:00
M19928,M,304.3,313.3,1540,39.0,14,0,No Failure,9.0,0.358974358974359,Low Risk,11,2024-07-30 04:00:00
M19929,M,304.2,313.2,1380,48.7,17,0,No Failure,9.0,0.34907597535934287,Low Risk,12,2024-07-30 05:00:00
M19930,M,304.2,313.1,1608,31.1,20,0,No Failure,8.900000000000034,0.6430868167202572,Low Risk,14,2024-07-30 06:00:00
H34485,H,304.2,313.0,1442,40.9,23,0,No Failure,8.800000000000011,0.5623471882640587,Low Risk,7,2024-07-30 07:00:00
L52252,L,304.1,313.0,1408,45.3,28,0,No Failure,8.899999999999977,0.6181015452538632,Low Risk,7,2024-07-30 08:00:00
M19933,M,304.0,313.0,1454,46.8,30,0,No Failure,9.0,0.6410256410256411,Low Risk,12,2024-07-30 09:00:00
L52254,L,304.1,313.1,1666,34.6,33,0,No Failure,9.0,0.9537572254335259,Low Risk,13,2024-07-30 10:00:00
L52255,L,304.1,313.2,1366,46.6,35,0,No Failure,9.099999999999966,0.7510729613733905,Low Risk,13,2024-07-30 11:00:00
L52256,L,304.2,313.2,1464,44.9,37,0,No Failure,9.0,0.8240534521158129,Low Risk,6,2024-07-30 12:00:00
L52257,L,304.3,313.3,1775,24.9,39,0,No Failure,9.0,1.566265060240964,Low Risk,5,2024-07-30 13:00:00
M19938,M,304.3,313.4,1482,43.8,41,0,No Failure,9.099999999999966,0.9360730593607307,Low Risk,7,2024-07-30 14:00:00
M19939,M,304.2,313.4,1411,54.8,44,0,No Failure,9.199999999999989,0.8029197080291971,Low Risk,1,2024-07-30 15:00:00
L52260,L,304.2,313.3,1410,51.6,47,0,No Failure,9.100000000000023,0.9108527131782945,Low Risk,7,2024-07-30 16:00:00
